1.00000000  0.00000000
0.98254572  0.00419642
0.96515757  0.00807183
0.94783945  0.01168198
0.93059518  0.01506932
0.91342855  0.01826519
0.89634327  0.02129197
0.87934300  0.02416485
0.86243133  0.02689343
0.84561179  0.02948316
0.82888786  0.03193649
0.81226297  0.03425394
0.79574047  0.03643489
0.77932364  0.03847828
0.76301575  0.04038313
0.74681996  0.04214894
0.73073938  0.04377598
0.71477711  0.04526545
0.69893612  0.04661959
0.68321938  0.04784163
0.66762978  0.04893587
0.65217013  0.04990747
0.63684322  0.05076238
0.62165179  0.05150717
0.60659848  0.05214887
0.59168591  0.05269479
0.57691663  0.05315236
0.56229315  0.05352896
0.54781793  0.05383174
0.53349334  0.05406755
0.51932173  0.05424276
0.50530541  0.05436319
0.49144661  0.05443406
0.47774750  0.05445994
0.46421024  0.05444470
0.45083693  0.05439152
0.43762960  0.05430294
0.42459022  0.05418087
0.41172077  0.05402664
0.39902314  0.05384108
0.38649918  0.05362459
0.37415068  0.05337722
0.36197944  0.05309877
0.34998713  0.05278886
0.33817547  0.05244704
0.32654606  0.05207285
0.31510050  0.05166588
0.30384034  0.05122589
0.29276707  0.05075280
0.28188217  0.05024679
0.27118706  0.04970832
0.26068313  0.04913811
0.25037172  0.04853720
0.24025414  0.04790692
0.23033166  0.04724888
0.22060552  0.04656495
0.21107693  0.04585718
0.20174702  0.04512781
0.19261695  0.04437922
0.18368780  0.04361379
0.17496063  0.04283396
0.16643646  0.04204205
0.15811630  0.04124031
0.15000110  0.04043075
0.14209178  0.03961518
0.13438926  0.03879510
0.12689439  0.03797169
0.11960802  0.03714575
0.11253093  0.03631769
0.10566394  0.03548752
0.09900777  0.03465481
0.09256313  0.03381875
0.08633076  0.03297812
0.08031127  0.03213131
0.07450534  0.03127639
0.06891356  0.03041114
0.06353652  0.02953310
0.05837478  0.02863961
0.05342887  0.02772790
0.04869931  0.02679516
0.04418656  0.02583857
0.03989111  0.02485543
0.03581337  0.02384317
0.03195376  0.02279947
0.02831266  0.02172229
0.02489044  0.02060995
0.02168744  0.01946117
0.01870397  0.01827510
0.01594034  0.01705142
0.01339679  0.01579027
0.01107361  0.01449236
0.00897099  0.01315891
0.00708917  0.01179166
0.00542829  0.01039288
0.00398856  0.00896533
0.00277008  0.00751220
0.00177297  0.00603710
0.00099736  0.00454399
0.00044329  0.00303710
0.00011083  0.00152089
0.00000000  0.00000000
0.00011083  -0.00162227
0.00044329  -0.00323990
0.00099736  -0.00484835
0.00177297  -0.00644314
0.00277008  -0.00801999
0.00398856  -0.00957479
0.00542829  -0.01110373
0.00708917  -0.01260326
0.00897099  -0.01407018
0.01107361  -0.01550163
0.01339679  -0.01689516
0.01594034  -0.01824869
0.01870397  -0.01956057
0.02168744  -0.02082952
0.02489044  -0.02205471
0.02831266  -0.02323563
0.03195376  -0.02437223
0.03581337  -0.02546470
0.03989111  -0.02651363
0.04418656  -0.02751983
0.04869931  -0.02848440
0.05342887  -0.02940861
0.05837478  -0.03029390
0.06353652  -0.03114182
0.06891356  -0.03195402
0.07450534  -0.03273213
0.08031127  -0.03347783
0.08633076  -0.03419273
0.09256313  -0.03487838
0.09900777  -0.03553617
0.10566394  -0.03616742
0.11253093  -0.03677330
0.11960802  -0.03735475
0.12689439  -0.03791259
0.13438926  -0.03844744
0.14209178  -0.03895974
0.15000110  -0.03944973
0.15811630  -0.03991749
0.16643646  -0.04036294
0.17496063  -0.04078581
0.18368780  -0.04118574
0.19261695  -0.04156218
0.20174702  -0.04191449
0.21107693  -0.04224193
0.22060552  -0.04254361
0.23033166  -0.04281859
0.24025414  -0.04306579
0.25037172  -0.04328405
0.26068313  -0.04347209
0.27118706  -0.04362851
0.28188217  -0.04375176
0.29276707  -0.04384014
0.30384034  -0.04389176
0.31510050  -0.04390450
0.32654606  -0.04387602
0.33817547  -0.04380370
0.34998713  -0.04368465
0.36197944  -0.04351563
0.37415068  -0.04329312
0.38649918  -0.04301322
0.39902314  -0.04267173
0.41172077  -0.04226413
0.42459022  -0.04178562
0.43762960  -0.04123118
0.45083693  -0.04059563
0.46421024  -0.03987370
0.47774750  -0.03906020
0.49144661  -0.03815009
0.50530541  -0.03713869
0.51932173  -0.03602182
0.53349334  -0.03479604
0.54781793  -0.03345885
0.56229315  -0.03200893
0.57691663  -0.03044637
0.59168591  -0.02877300
0.60659848  -0.02699254
0.62165179  -0.02511094
0.63684322  -0.02313655
0.65217013  -0.02108041
0.66762978  -0.01895628
0.68321938  -0.01678093
0.69893612  -0.01457411
0.71477711  -0.01235852
0.73073938  -0.01015977
0.74681996  -0.00800611
0.76301575  -0.00592813
0.77932364  -0.00395828
0.79574047  -0.00213024
0.81226297  -0.00047811
0.82888786  0.00096459
0.84561179  0.00216609
0.86243133  0.00309779
0.87934300  0.00373594
0.89634327  0.00406350
0.91342855  0.00407234
0.93059518  0.00376560
0.94783945  0.00316046
0.96515757  0.00229099
0.98254572  0.00121150
1.00000000  0.00000000
