1.00000000  0.00000000
0.98029216  0.00647517
0.96074869  0.01251380
0.94137229  0.01814471
0.92216555  0.02339352
0.90313096  0.02828344
0.88427089  0.03283578
0.86558758  0.03707051
0.84708319  0.04100655
0.82875973  0.04466212
0.81061915  0.04805492
0.79266330  0.05120228
0.77489390  0.05412120
0.75731257  0.05682840
0.73992091  0.05934027
0.72272036  0.06167284
0.70571228  0.06384165
0.68889800  0.06586169
0.67227870  0.06774728
0.65585555  0.06951196
0.63962960  0.07116836
0.62360183  0.07272809
0.60777318  0.07420171
0.59214449  0.07559859
0.57671656  0.07692688
0.56149011  0.07819346
0.54646581  0.07940396
0.53164428  0.08056273
0.51702607  0.08167287
0.50261169  0.08273628
0.48840158  0.08375375
0.47439617  0.08472503
0.46059579  0.08564890
0.44700077  0.08652332
0.43361139  0.08734556
0.42042788  0.08811228
0.40745042  0.08881971
0.39467918  0.08946377
0.38211428  0.09004022
0.36975583  0.09054475
0.35760386  0.09097314
0.34565841  0.09132140
0.33391951  0.09158581
0.32238709  0.09176307
0.31106115  0.09185037
0.29994159  0.09184544
0.28902832  0.09174660
0.27832124  0.09155284
0.26782021  0.09126378
0.25752508  0.09087969
0.24743570  0.09040153
0.23755187  0.08983086
0.22787342  0.08916982
0.21840012  0.08842110
0.20913177  0.08758786
0.20006813  0.08667368
0.19120898  0.08568246
0.18255406  0.08461837
0.17410312  0.08348575
0.16585591  0.08228898
0.15781217  0.08103253
0.14997161  0.07972072
0.14233399  0.07835773
0.13489900  0.07694754
0.12766639  0.07549382
0.12063589  0.07399992
0.11380719  0.07246877
0.10718005  0.07090290
0.10075416  0.06930439
0.09452927  0.06767484
0.08850510  0.06601540
0.08268138  0.06432676
0.07705785  0.06260916
0.07163423  0.06086246
0.06641029  0.05908613
0.06138577  0.05727929
0.05656040  0.05544084
0.05193398  0.05356941
0.04750625  0.05166354
0.04327699  0.04972162
0.03924598  0.04774209
0.03541302  0.04572340
0.03177788  0.04366414
0.02834039  0.04156307
0.02510036  0.03941922
0.02205760  0.03723191
0.01921196  0.03500078
0.01656327  0.03272591
0.01411139  0.03040778
0.01185617  0.02804731
0.00979750  0.02564591
0.00793524  0.02320541
0.00626931  0.02072816
0.00479958  0.01821694
0.00352601  0.01567494
0.00244849  0.01310575
0.00156696  0.01051333
0.00088139  0.00790194
0.00039172  0.00527609
0.00009793  0.00264050
0.00000000  0.00000000
0.00009793  -0.00273072
0.00039172  -0.00545661
0.00088139  -0.00817285
0.00156696  -0.01087478
0.00244849  -0.01355782
0.00352601  -0.01621761
0.00479958  -0.01885001
0.00626931  -0.02145110
0.00793524  -0.02401730
0.00979750  -0.02654534
0.01185617  -0.02903222
0.01411139  -0.03147537
0.01656327  -0.03387253
0.01921196  -0.03622180
0.02205760  -0.03852163
0.02510036  -0.04077083
0.02834039  -0.04296851
0.03177788  -0.04511408
0.03541302  -0.04720726
0.03924598  -0.04924798
0.04327699  -0.05123640
0.04750625  -0.05317288
0.05193398  -0.05505786
0.05656040  -0.05689196
0.06138577  -0.05867582
0.06641029  -0.06041012
0.07163423  -0.06209555
0.07705785  -0.06373274
0.08268138  -0.06532226
0.08850510  -0.06686461
0.09452927  -0.06836015
0.10075416  -0.06980911
0.10718005  -0.07121158
0.11380719  -0.07256749
0.12063589  -0.07387660
0.12766639  -0.07513853
0.13489900  -0.07635271
0.14233399  -0.07751841
0.14997161  -0.07863478
0.15781217  -0.07970081
0.16585591  -0.08071535
0.17410312  -0.08167715
0.18255406  -0.08258485
0.19120898  -0.08343697
0.20006813  -0.08423193
0.20913177  -0.08496809
0.21840012  -0.08564368
0.22787342  -0.08625686
0.23755187  -0.08680567
0.24743570  -0.08728802
0.25752508  -0.08770173
0.26782021  -0.08804443
0.27832124  -0.08831357
0.28902832  -0.08850642
0.29994159  -0.08862001
0.31106115  -0.08865111
0.32238709  -0.08859621
0.33391951  -0.08845150
0.34565841  -0.08821284
0.35760386  -0.08787580
0.36975583  -0.08743557
0.38211428  -0.08688707
0.39467918  -0.08622491
0.40745042  -0.08544348
0.42042788  -0.08453697
0.43361139  -0.08349950
0.44700077  -0.08232519
0.46059579  -0.08100828
0.47439617  -0.07954332
0.48840158  -0.07792533
0.50261169  -0.07614997
0.51702607  -0.07421379
0.53164428  -0.07211445
0.54646581  -0.06985094
0.56149011  -0.06742388
0.57671656  -0.06483580
0.59214449  -0.06209133
0.60777318  -0.05919749
0.62360183  -0.05616389
0.63962960  -0.05300299
0.65585555  -0.04973016
0.67227870  -0.04636384
0.68889800  -0.04292550
0.70571228  -0.03943963
0.72272036  -0.03593355
0.73992091  -0.03243710
0.75731257  -0.02898223
0.77489390  -0.02560239
0.79266330  -0.02233176
0.81061915  -0.01920433
0.82875973  -0.01625266
0.84708319  -0.01350650
0.86558758  -0.01099111
0.88427089  -0.00872536
0.90313096  -0.00671948
0.92216555  -0.00497257
0.94137229  -0.00346975
0.96074869  -0.00217909
0.98029216  -0.00104810
1.00000000  -0.00000000
